listing_id,price,zone,avg_sharpness,avg_brightness,avg_resolution,avg_filesize_kb,price_q
103976897,1750,Norte,497.66521178456304,171.68627384890425,1708995.0,138.20146484375,Low-Mid
103984816,4800,Centro,505.1679547705447,166.6109454568057,1146195.0,113.12265625,Premium
104055865,1850,Salamanca-Retiro,1213.898407072988,154.25379036655255,1146195.0,154.44423828125,Mid-High
104152274,1350,Periferia Norte,827.3746336120157,171.3441157490144,1502445.0,201.971875,Budget
104308147,2400,Norte,119.0465171480101,121.19552332563553,1144680.0,112.78505859375,Mid-High
104345975,1200,Norte,107.55093455876276,118.77051881298652,1704230.0,100.7080078125,Budget
104382478,1590,Salamanca-Retiro,380.18964151237014,161.09477218569353,1146195.0,98.06962890625,Low-Mid
104406558,3500,Periferia Norte,462.8488717043525,150.8077864841693,1265480.0,126.0052734375,Premium
104414669,1945,Chamberí,1206.053697132443,154.32716628305326,1146195.0,148.25517578125,Mid-High
104417526,2325,Chamberí,549.3450993595412,162.4470354060328,1146195.0,124.91181640625,Mid-High
104470032,2500,Periferia Norte,405.7680414592401,111.89638698585993,2036780.0,206.17431640625,Mid-High
104474679,1650,Salamanca-Retiro,373.24770956102265,194.66047297350764,1408695.0,144.6337890625,Low-Mid
104500094,1200,Norte,143.53601134655153,158.7344338163132,1289480.0,93.6732421875,Budget
104520494,1050,Sur-Sureste,772.2995993757077,130.00276657014498,1289480.0,142.16181640625,Budget
104541042,775,Periferia Norte,467.2099883791849,137.515304450643,1289480.0,149.91220703125,Budget
104619582,2100,Periferia Norte,539.9958261700651,140.0635007665967,1319680.0,116.07177734375,Mid-High
104677714,2500,Centro,383.15028945930715,175.68255861388025,1945880.0,202.5619140625,Mid-High
104731768,1360,Sur-Sureste,595.6554311991177,182.32292734963687,1146195.0,132.54384765625,Low-Mid
104736229,1245,Sur-Sureste,611.4239959241581,171.17421294292868,967390.0,75.71826171875,Budget
104742159,2600,Periferia Norte,854.9463436160606,147.33885216402837,1289480.0,196.175,Mid-High
104785246,1000,Centro,526.3677790158339,171.44007626204314,1147245.0,113.12177734375,Budget
104860479,1400,Oeste,176.15972359836093,146.324060737498,3214475.0,200.6908203125,Low-Mid
104866795,1650,Centro,1123.9584183328593,175.24367952348274,1146195.0,146.12177734375,Low-Mid
104874415,1800,Salamanca-Retiro,744.4352121380343,146.97248050355594,1346912.5,120.3916015625,Low-Mid
104929732,2600,Chamberí,1010.3763311041773,144.98601029163302,1289480.0,129.32158203125,Mid-High
104954108,1600,Chamberí,391.3669097944952,148.07514296381498,1422080.0,158.13955078125,Low-Mid
104964703,1380,Centro,392.176038948137,158.18759993682667,2102945.0,184.12890625,Low-Mid
105016616,1675,Centro,297.0194027006241,201.72104254163293,1146195.0,69.075,Low-Mid
105016934,1380,Centro,403.2975045246336,192.9459829950358,1146195.0,101.6517578125,Low-Mid
105017179,1580,Centro,1439.2999474763396,182.57700762012132,1148500.0,174.26181640625,Low-Mid
105026435,2750,Salamanca-Retiro,364.0287867624793,175.02309621109038,1333695.0,102.25244140625,Premium
105049123,1500,Chamberí,682.5041111753692,126.71982203269344,2450180.0,160.60830078125,Low-Mid
105088954,1695,Centro,428.9229943718603,171.64934386849777,1146195.0,109.221484375,Low-Mid
105135600,700,Oeste,573.8478786934895,172.479618080977,1294280.0,115.25830078125,Budget
105189461,2000,Centro,269.6426098338324,129.09183678709692,2216965.0,169.52978515625,Mid-High
105292367,2900,Periferia Norte,1339.8354676775682,188.10765488204686,1520630.0,178.90205078125,Premium
105293385,2225,Centro,331.18649378127174,170.98826689182735,856860.0,69.10390625,Mid-High
105331196,1250,Centro,701.5457466362493,122.5619427887284,1289480.0,128.945703125,Budget
105332098,1000,Norte,185.49784206568407,153.25738103035377,965890.0,81.73037109375,Budget
105354228,890,Centro,300.55993997170464,146.9756225570608,1683230.0,124.30810546875,Budget
105425807,2700,Salamanca-Retiro,278.09353113115856,143.508892882955,1144620.0,121.2841796875,Mid-High
105470633,7000,Chamberí,718.7529950960583,139.37045339774116,1145745.0,158.9232421875,Premium
105522122,2150,Salamanca-Retiro,346.25960190147805,170.21874493552565,1147245.0,99.4951171875,Mid-High
105524102,2200,Salamanca-Retiro,448.438467606654,174.1727889293858,1147245.0,95.21005859375,Mid-High
105532237,3100,Salamanca-Retiro,400.08299807548366,139.98308864980567,1420730.0,162.92490234375,Premium
105555041,3200,Chamberí,1009.3585702307744,114.3428907773011,1289480.0,205.6248046875,Premium
105581026,8500,Centro,609.1253968217967,156.3530992989003,1146195.0,166.89833984375,Premium
105596226,1550,Norte,362.33157004656334,133.99538026901607,1289480.0,114.3029296875,Low-Mid
105640445,3800,Chamberí,167.156940495662,157.432613139624,1884110.0,164.1439453125,Premium
105677330,1380,Salamanca-Retiro,403.68762729381365,200.73951035798513,1144095.0,84.09755859375,Low-Mid
105700109,1700,Norte,613.0775884203347,173.15032391506924,1146645.0,126.38515625,Low-Mid
105715001,1000,Sur-Sureste,1030.5593053593925,124.82982297795567,1462730.0,204.70869140625,Budget
105753221,2700,Centro,604.0476274227476,141.21564263360827,1146195.0,148.24072265625,Mid-High
105767007,1200,Arganzuela,360.78669088227696,182.3991741863679,1146195.0,93.27392578125,Budget
105900916,4800,Salamanca-Retiro,366.73477304180466,157.86463608541115,1158345.0,87.47119140625,Premium
105935048,4000,Chamberí,836.2810592173242,168.56770202447314,1835180.0,254.0609375,Premium
105936809,1400,Centro,575.6333573310401,164.97367020907424,1926045.0,174.03408203125,Low-Mid
105968717,6495,Chamberí,525.1177325660533,165.11955930630003,1360040.0,134.1361328125,Premium
105988687,1350,Salamanca-Retiro,312.9126200269455,180.13407374985258,1146150.0,113.3814453125,Budget
106015726,3900,Salamanca-Retiro,325.1897096997485,176.78275989987546,1147780.0,100.9671875,Premium
106030545,3300,Chamberí,356.1083739747271,157.43572464045036,1147245.0,110.51689453125,Premium
106045163,1250,Centro,689.877890789536,154.59334508455126,967390.0,110.83994140625,Budget
106057254,1650,Periferia Norte,1282.0080973822958,137.17091570300192,1799930.0,269.229296875,Low-Mid
106097308,2500,Oeste,112.8871037867295,123.71031356299355,2097980.0,160.7505859375,Mid-High
106119159,1900,Norte,755.2603245469036,160.4029488520487,2229230.0,252.89345703125,Mid-High
106120220,4155,Salamanca-Retiro,1687.9797633765534,139.0902626158336,1146045.0,183.8126953125,Premium
106155100,1150,Centro,254.81411578321718,131.99010086850953,1456790.0,127.326171875,Budget
106157923,3700,Centro,366.6092520302939,174.38235676747905,1147245.0,121.6080078125,Premium
106211395,1590,Centro,341.89138983224075,116.77540598937738,2229230.0,210.4490234375,Low-Mid
